ID	Line	Book	Chapter	Verse	WordNum	Word	NoDiaWord	VarWord	Strong	RMAC	Lemma	VarianceForm	VarianceType	ImpactCode	ErrorCode	VarCode	Description	Preserved	Corrected	Error	Variance	Context	Inflection	Resolved
	710	Mat 	21	28	6	ιχεέκνα	ειχετεκνα	ειχεν	G2192	V-IAI-3S	ἔχω	P	V	C	Spelling-X	P-V-C-X	 shows two words => εἶχεν τέκνα	1	0	0	1	1	0	1
	715	Mat 	21	33	8	ὅ	ος	οστις	G3748	R-NSM	ὅστις	P	V	C	Spacing-Y	P-V-C-Y	 shows ὅστις	1	0	0	1	1	0	1
	720	Mat 	21	38	9	ἑ	ε	εαυτοις	G1438	F-3DPM	ἑαυτού	P	V	C	Spacing-Y	P-V-C-Y	 shows ἑαυτοῖς	1	0	0	1	1	0	1
	720	Mat 	21	38	10	αυτοῖς	αυτοις	εαυτοις	G1438	F-3DPM	ἑαυτού	P	V	C	Spacing-Y	P-V-C-Y	 shows ἑαυτοῖς	1	0	0	1	1	0	1
	724	Mat 	21	42	25	ἔι	εστι	εστιν	G2076	V-PXI-3S	εἰμί	P	V	C	Spelling-X	P-V-C-X	ἐστιν	1	0	0	1	1	0	1
	725	Mat 	21	43	16	ϖοιοτι	ποιουνντι	ποιουντι	G4160	V-PAP-DSN	ποιέω	P	V		Spelling-X	P-V--X	 shows ποιοῦντι	1	0	0	1	0	0	1
	728	Mat 	21	46	5	ἐφωβήθησα	εφωβηθησαν	εφοβηθησαν	G5399	V-AOI-3P	φοβέω	P	V	C	Spelling-X	P-V-C-X	 shows ἐφοβήθησαν	1	0	0	1	1	0	1
	730	Mat 	22	2	1	Ομοιώθη	ομοιωθη	ωμοιωθη	G3666	V-API-3S	ὁμοιόω	P	V	C	Spelling-X	P-V-C-X	None	1	0	0	1	1	0	1
	730	Mat 	22	2	8	ὅς	ος	οστις	G3748	R-NSM	ὅστις	P	V	C	Spacing-Y	P-V-C-Y	ὅστις	1	0	0	1	1	0	1
	730	Mat 	22	2	9	τις	τις	οστις	G3748	R-NSM	ὅστις	P	V	C	Spacing-Y	P-V-C-Y	 shows ὅστις	1	0	0	1	1	0	1
	733	Mat 	22	5	5	ὅσ	ος	ο	G3588	T-NSM	ὁ	P	V	C	Spelling-X	P-V-C-X	 shows ὁ	1	0	0	1	1	0	1
	733	Mat 	22	5	11	ὄς	ος	ος	None	None	ὁ	P	V		Spelling-X	P-V--X	 shows ὁ	1	0	0	1	0	0	1
	737	Mat 	22	9	10	ἐὰ	εαν	αν	G302	PRT	ἄν	P	V	C	Spelling-X	P-V-C-X	 shows ἂν	1	0	0	1	1	0	1
	741	Mat 	22	13	11	ἐκβάλλετε	εκβαλλετε	εκβαλετε	G1544	V-2AAM-2P	ἐκβάλλω	P	V	C	Spelling-X	P-V-C-X	 shows ἐκβάλετε	1	0	0	1	1	0	1
	742	Mat 	22	14	4	ὁ	ο	ο	G3588	T-NSM	ὁ	P	V	C	Omission-O	P-V-C-O	 omits ὁ	1	0	0	1	1	0	1
	743	Mat 	22	15	5	σϐούλῖο	συνβουλιον	συμβουλιον	G4824	N-ASN	συμβούλιον	P	V		Spelling-X	P-V--X	 shows συμβούλιον	1	0	0	1	0	0	1
	751	Mat 	22	23	14	ἐϖϊρώτησα	επιρωτησαν	επηρωτησαν	G1905	V-AAI-3P	ἐπερωτάω	P	V	C	Spelling-X	P-V-C-X	 shows ἐπηρώτησαν	1	0	0	1	1	0	1
	753	Mat 	22	25	3	αῤ	παρ	παρ	G3844	PREP	παρά	P	V	C	Diacritic-D	P-V-C-D	None	1	0	0	1	1	0	1
	756	Mat 	22	28	9	ἡ	η	η	G3588	T-NSF	ἤ	P	V	C	Omission-O	P-V-C-O	 omits ἡ	1	0	0	1	1	0	1
	757	Mat 	22	29	14	δναμϊ	δυνναμιν	δυναμιν	G1411	N-ASF	δύναμις	P	V	C	Spelling-X	P-V-C-X	None	1	0	0	1	1	0	1
	758	Mat 	22	30	8	γαμΐζονται	γαμιζονται	εκγαμιζονται	G1547	V-PPI-3P	ἐκγαμίζω	P	V	C	Spelling-X	P-V-C-X	 shows ἐκγαμίζονται	1	0	0	1	1	0	1
	759	Mat 	22	31	12	ἀϖὸ	απο	υπο	G5259	PREP	ὑπό	P	V	C	Spelling-X	P-V-C-X	 shows ὑπὸ	1	0	0	1	1	0	1
	760	Mat 	22	32	2	ἐμὶ	εμι	ειμι	G1510	V-PXI-1S	εἰμί	P	V	C	Spelling-X	P-V-C-X	 shows εἰμι	1	0	0	1	1	0	1
	763	Mat 	22	35	7	τις	τις	τις	G5101	I-NSM	τίς	P	V	C	Omission-O	P-V-C-O	 omits τις	1	0	0	1	1	0	1
	767	Mat 	22	39	10	ἑαυτὸ	εαυτον	σεαυτον	G4572	F-2ASM	σεαυτοῦ	P	V	C	Spelling-X	P-V-C-X	 σεαυτόν	1	0	0	1	1	0	1
	773	Mat 	22	45	10	ἐὶ	εστι	εστιν	G2076	V-PXI-3S	εἰμί	P	V	C	Spelling-X	P-V-C-X	ἐστιν	1	0	0	1	1	0	1
	774	Mat 	22	46	3	ἠδα	ηδυνατο	εδυνατο	G1410	V-INI-3S	δύναμαι	P	V	C	Spelling-X	P-V-C-X	 shows ἐδύνατο	1	0	0	1	1	0	1
	779	Mat 	23	5	16	ἑαυ	εαυτων	αυτων	G846	P-GPM	αὐτός	P	V	C	Spelling-X	P-V-C-X	αὐτῶν	1	0	0	1	1	0	1
	780	Mat 	23	6	4	ωοκλϊσίασ	πρωτοκλισιας	πρωτοκλισιαν	G4411	N-ASF	πρωτοκλισία	P	V	I	Spelling-X	P-V-I-X	 shows πρωτοκλισίαν	1	0	0	1	0	1	1
	781	Mat 	23	7	12	ῥαϐϐεὶ	ραββει	ραββι	G4461	HEB	ῥαββί	P	V	C	Addition-A	P-V-C-A	 shows Ῥαββί twice as Ῥαββί, Ῥαββί. 	1	0	0	1	1	0	1
	782	Mat 	23	8	5	ῥαϐϐεὶ	ραββει	ραββι	G4461	HEB	ῥαββί	P	V	C	Addition-A	P-V-C-A	 shows Ῥαββί twice as Ῥαββί, Ῥαββί. 	1	0	0	1	1	0	1
	783	Mat 	23	9	5	ὑμῖν	υμιν	υμιν	G5213	P-2DP	σύ	P	V	I	Spelling-X	P-V-I-X	 shows ὑμῶν	1	0	0	1	0	1	1
	784	Mat 	23	10	1	μὴ	μη	μη	G3361	PRT-N	μή	P	V	C	Spacing-Y	P-V-C-Y	 shows μηδὲ	1	0	0	1	1	0	1
	784	Mat 	23	10	2		δε	δε	G1161	CONJ	δέ	P	V	C	Spacing-Y	P-V-C-Y	 shows μηδὲ	1	0	0	1	1	0	1
	786	Mat 	23	12	3	ὑψώσῃ	υψωση	υψωση	G5312	V-AAS-3S	ὑψόω	P	V	I	Spelling-X	P-V-I-X	 shows ὑψώσει	1	0	0	1	0	1	1
	786	Mat 	23	12	8	απνώσῃ	ταπεινωση	ταπεινωση	G5013	V-AAS-3S	ταπεινόω	P	V	I	Spelling-X	P-V-I-X	 shows ταπεινώσει	1	0	0	1	0	1	1
	787	Mat 	23	13	2		δε	δε	G1161	CONJ	δέ	P	V	C	Omission-O	P-V-C-O	 omits 	1	0	0	1	1	0	1
	787	Mat 	23	13	20	ἐισέρχε	εισερχσθε	εισερχεσθε	G1525	V-PNI-2P		P	V	C	Spelling-X	P-V-C-X	εἰσέρχεσθε	1	0	0	1	1	0	1
	790	Mat 	23	16	16		δε	δε	G1161	CONJ	δέ	P	V	C	Punctuation-P	P-V-C-P	 shows δ'	1	0	0	1	1	0	1
	794	Mat 	23	20	12	ϖᾶσι	πασι	πασιν	G3956	A-DPN	πᾶς	P	V	I	Spelling-X	P-V-I-X	 shows πάσιν	1	0	0	1	0	1	1
	796	Mat 	23	22	3	ὀμώσας	ομωσας	ομοσας	G3660	V-AAP-NSM	ὀμνύω	P	V	C	Spelling-X	P-V-C-X	 shows ὀμόσας	1	0	0	1	1	0	1
	801	Mat 	23	27	8	ὁμοιάζετε	ομοιαζετε	παρομοιαζετε	G3945	V-PAI-2P	παρομοιάζω	P	V	C	Spelling-X	P-V-C-X	 shows παρομοιάζετε	1	0	0	1	1	0	1
	801	Mat 	23	27	11	ὅι	οι	οι	G3588	T-NPM	ὁ	P	V	C	Spacing-Y	P-V-C-Y	 shows οἵτινες	1	0	0	1	1	0	1
	801	Mat 	23	27	12	τινες	τινες	τινες	G5100	X-NPM	τίς	P	V	C	Spacing-Y	P-V-C-Y	 shows οἵτινες	1	0	0	1	1	0	1
	804	Mat 	23	30	4	ἤμεθα	ημεθα	ημεν	G1510	V-IXI-1P	εἰμί	P	V	I	Spelling-X	P-V-I-X	ἤμεν	1	0	0	1	0	1	1
	804	Mat 	23	30	13	ἤμεθα	ημεθα	ημεν	G1510	V-IXI-1P	εἰμί	P	V	I	Spelling-X	P-V-I-X	ἤμεν	1	0	0	1	0	1	1
	806	Mat 	23	32	8	ἡμῶ	ημων	ημων	G2257	P-1GP	ἐγώ	P	V	C	Spelling-X	P-V-C-X	 shows ὑμῶν	1	0	0	1	1	0	1
	808	Mat 	23	34	7	ἡμᾶς	ημας	ημας	G2248	P-1AP	ἐγώ	P	V	C	None	P-V-C-	 shows ὑμᾶς	1	0	0	1	1	0	1
	808	Mat 	23	34	16	ὀκεν	οποκτενειτε	αποκτενειτε	G615	V-FAI-2P	ἀποκτείνω	P	V	C	Printing-Z	P-V-C-Z	ἀποκτενεῖτε	1	0	0	1	1	0	1
	809	Mat 	23	35	8	ἐκχυννόμενο	εκχυννομενο	εκχυνομενον	G1632	V-PPP-NSN	ἐκχέω	P	V	C	Spelling-X	P-V-C-X	 shows ἐκχυνόμενον	1	0	0	1	1	0	1
	815	Mat 	24	2	3	ἀποκριθεὶς	αποκριθεις	αποκριθεις	G611	V-AOP-NSM	ἀποκρίνομαι	P	V	C	Addition-A	P-V-C-A	 shows Ἰησοῦς ????	1	0	0	1	1	0	1
	816	Mat 	24	3	13	κατιδία	κατιδιαν	κατ	G2596	PREP	κατά	P	V	C	Spelling-X	P-V-C-X	 shows two words κατ' ἰδίαν	1	0	0	1	1	0	1
	819	Mat 	24	6	13	τὰ	τα	τα	G3588	T-APN	ὁ	P	V	C	Omission-O	P-V-C-O	 omits τὰ	1	0	0	1	1	0	1
	824	Mat 	24	11	7	πλανήσουσι	πλανησουσι	πλανησουσιν	G4105	V-FAI-3P	πλανάω	P	V	I	Spelling-X	P-V-I-X	 shows πλανήσουσιν	1	0	0	1	0	1	1
	837	Mat 	24	24	14	λᾶ	πλανασθαι	πλανησαι	G4105	V-AAN	πλανάω	P	V	C	Spelling-X	P-V-C-X	 shows πλανῆσαι	1	0	0	1	1	0	1
	846	Mat 	24	33	13	ύρας	θυρας	θυρας	G2374	N-GSF	θύρα	P	V	I	Spelling-X	P-V-I-X	 shows θύραις	1	0	0	1	0	1	1
	856	Mat 	24	43	20	δϊορυχθῆαι	διορυχθηναι	διορυγηναι	G1358	V-2APN	διορύσσω	P	V	C	Spelling-X	P-V-C-X	 shows διορυγῆναι	1	0	0	1	1	0	1
	860	Mat 	24	47	6	πᾶσι	πασι	πασιν	G3956	A-DPN	πᾶς	P	V	I	Spelling-X	P-V-I-X	 shows πάσιν	1	0	0	1	0	1	1
	865	Mat 	25	1	16	ὑπάντησι	υπαντησιν	υπαντησιν	G5222	N-ASF	ὑπάντησις	P	V	C	Spelling-X	P-V-C-X	 shows ἀπάντησιν	1	0	0	1	1	0	1
	867	Mat 	25	3	1	ἅι	αι	αι	G3588	T-NPF	ὁ	P	V	C	Spacing-Y	P-V-C-Y	 shows αἵτινες	1	0	0	1	1	0	1
	867	Mat 	25	3	2	νες	τινες	τινες	G5100	X-NPM	τίς	P	V	C	Spacing-Y	P-V-C-Y	 shows αἵτινες	1	0	0	1	1	0	1
	878	Mat 	25	14	4	τι	τις	τις	None	None	None	P	V	C	Omission-O	P-V-C-O	 omits τις	1	0	0	1	1	0	1
	883	Mat 	25	19	4	πολ	πολην	πολην	G4172	N-DSF	πόλις	P	V	I	Spelling-X	P-V-I-X	None	1	0	0	1	0	1	1
	884	Mat 	25	20	23		εν	εν	G1722	PREP	ἔν	P	V	C	Translation-T	P-V-C-T	 shows ἐπ'	1	0	0	1	1	0	1
	888	Mat 	25	24	8	λαϐὼ	λαβων	λαβων	G2983	V-2AAP-NSM	λαμβάνω	P	V	C	Translation-T	P-V-C-T	 shows εἰληφὼς	1	0	0	1	1	0	1
	888	Mat 	25	24	14	ἀυηρὸς	αυστηρος	αυστηρος	G840	A-NSM	αὐστηρός	P	V	C	Translation-T	P-V-C-T	 shows σκληρὸς	1	0	0	1	1	0	1
	894	Mat 	25	30	14	κλαυθμ	κλαυθμων	κλαυθμος	G2805	N-NSM	κλαυθμός	P	V	I	Spelling-X	P-V-I-X	 shows κλαυθμὸς	1	0	0	1	0	1	1
	896	Mat 	25	32	9	ἀφορίσ	αφορισει	αφοριει	G873	V-FAI-3S	ἀφορίζω	P	V	I	Spelling-X	P-V-I-X	 shows ἀφοριεῖ	1	0	0	1	0	1	1
	898	Mat 	25	34	17	ὑμ	υμειν	υμιν	G5213	P-2DP	σύ	P	V	C	Spelling-X	P-V-C-X	 shows ὑμῖν	1	0	0	1	1	0	1
	905	Mat 	25	41	17	ὃ	ο	ο	None	None	None	P	V	I	Spelling-X	P-V-I-X	 shows τὸ	1	0	0	1	0	1	1
	917	Mat 	26	7	10	ἐὶ	εποι	επι	G1909	PREP	ἐπί	P	V	I	Spelling-X	P-V-I-X	 shows ἐπὶ	1	0	0	1	0	1	1
	917	Mat 	26	7	12	κεψαλὴ	κεψαλην	κεφαλην	G2776	N-ASF	κεφαλή	P	V	C	Spelling-X	P-V-C-X	 shows κεφαλὴν	1	0	0	1	1	0	1
	934	Mat 	26	24	16	δʼι	δι	δι'	G1161	CONJ	δέ	P	V	C	Punctuation-P	P-V-C-P	None	1	0	0	1	1	0	1
	935	Mat 	26	25	8	μή	μη	μη	G3361	PRT-N	μή	P	V	C	Spacing-Y	P-V-C-Y	 shows Μήτι	1	0	0	1	1	0	1
	935	Mat 	26	25	9	τι	τι	τι	G5100	X-ASN	τίς	P	V	C	Spacing-Y	P-V-C-Y	 shows Μήτι	1	0	0	1	1	0	1
	935	Mat 	26	25	12	ῥαϐϐεὶ	ραββει	ραββι	G4461	HEB	ῥαββί	P	V	C	Addition-A	P-V-C-A	 shows Ῥαββί twice as Ῥαββί, Ῥαββί. 	1	0	0	1	1	0	1
	936	Mat 	26	26	10	ἐυχαριήσα	ευχαριστησας	ευχαριστησας	G2168	V-AAP-NSM	εὐχαριστέω	P	V	C	Translation-T	P-V-C-T	 shows εὐλογήσας	1	0	0	1	1	0	1
	937	Mat 	26	27	13	τάνες	ταντες	παντες	G3956	A-NPM	πᾶς	P	V	C	Spelling-X	P-V-C-X	 shows πάντες	1	0	0	1	1	0	1
	938	Mat 	26	28	14	ἐκχόο	εκχυννομενον	εκχυνομενον	G1632	V-PPP-NSN	ἐκχέω	P	V	C	Spelling-X	P-V-C-X	 shows ἐκχυνόμενον	1	0	0	1	1	0	1
	948	Mat 	26	38	4	ὁ	ο	ο	G3588	T-NSM	ὁ	P	V	C	Omission-O	P-V-C-O	 omits ὁ	1	0	0	1	1	0	1
	948	Mat 	26	38	5	ΙΗΣΣ	ιησους	ιησους	G2424	N-NSM	Ἰησοῦς	P	V	C	Omission-O	P-V-C-O	 omits ΙΗΣΣ	1	0	0	1	1	0	1
	952	Mat 	26	42	12	τ	του	τουτο	G5124	D-NSN	οὗτος	P	V	C	Spelling-X	P-V-C-X	None	1	0	0	1	1	0	1
	955	Mat 	26	45	16		γαρ	γαρ	G1063	CONJ	γάρ	P	V	C	Omission-O	P-V-C-O	 omits 	1	0	0	1	1	0	1
	959	Mat 	26	49	8	ῥαϐϐεί	ραββει	ραββι	G4461	HEB	ῥαββί	P	V	C	Addition-A	P-V-C-A	 shows Ῥαββί twice as Ῥαββί, Ῥαββί. 	1	0	0	1	1	0	1
	962	Mat 	26	52	17	λαμϐάνονς	λαμβανοντες	λαμβανοντες	G2983	V-PAP-NPM	λαμβάνω	P	V	C	Spelling-X	P-V-C-X	 shows λαβόντες	1	0	0	1	1	0	1
	965	Mat 	26	55	24	ἐκαθϊζόμη	εκαθιζομην	εκαθεζομην	G2516	V-INI-1S	καθέζομαι	P	V	C	Spelling-X	P-V-C-X	 shows ἐκαθεζόμην	1	0	0	1	1	0	1
	966	Mat 	26	56	7	ἁιαφαὶ	αιγραφαι	γραφαι	G1124	N-NPF	γραφή	P	V	C	Spacing-Y	P-V-C-Y	 shows two words αἱ γραφαὶ	1	0	0	1	1	0	1
	969	Mat 	26	59	18	ϑατώσσι	θανατωσουσιν	θανατωσουσιν	G2289	V-FAI-3P	θανατόω	P	V	I	Spelling-X	P-V-I-X	 shows θανατώσωσιν	1	0	0	1	0	1	1
	974	Mat 	26	64	19	δεζιῶ	δεζιων	δεξιων	G1188	A-GPM	δεξιός	P	V	C	Spelling-X	P-V-C-X	 shows δεξιῶν	1	0	0	1	1	0	1
	974	Mat 	26	64	21	δυνάμε	δυναμε-	δυναμεως	G1411	N-GSF	δύναμις	PC	V	C	Translation-T	PC-V-C-T	" shows δυνάμεως

 added  to normalizer as ως => corrected
 ambiguous => preserved"	1	1	0	1	1	0	1
	975	Mat 	26	65	16	ἰδοὺ	ιδου	ιδου	G2400	V-2AAM-2S	ἰδού	P	V	I	Spelling-X	P-V-I-X	 shows ἴδε	1	0	0	1	0	1	1
	975	Mat 	26	65	20	ϐλασφημ	βλασφημ	βλασθημι	G985	V-PAS-3S	βλαστάνω	P	V	I	Spelling-X	P-V-I-X	"unusual marking following final iota in source file.  May be unknown ligature.
 shows βλασφημίαν"	1	0	0	1	0	1	1
	981	Mat 	26	71	15	ὅυως	ουτως	ουτως	G3779	ADV	οὕτω	P	V	I	Spelling-X	P-V-I-X	 shows Οὗτος	1	0	0	1	0	1	1
	986	Mat 	27	1	8	ἀρχιερ	αρχιερ	αρχιερεις	G749	N-APM	ἀρχιερεύς	P	V	I	Spelling-X	P-V-I-X	"ambiguous correction marks

 shows ἀρχιερεῖς
"	1	0	0	1	0	1	1
	989	Mat 	27	4	13	ὄψη	οψη	οψει	G3700	V-FDI-2S	ὀπτάνομαι	P	V	I	Spelling-X	P-V-I-X	 shows ὄψει	1	0	0	1	0	1	1
	991	Mat 	27	6	9	ἔξειϐαλ	εξεστιβαλειν	εξεστι	G1832	V-PQI-3S	ἔξεστι	P	V	I	Spelling-X	P-V-I-X	 shows ἔξεστιν	1	0	0	1	0	1	1
	991	Mat 	27	6	13	κορϐᾶ	κορβανα	κορβαναν	G2878	N-ASM	κορβάν	P	V	I	Spelling-X	P-V-I-X	 shows κορβανᾶν	1	0	0	1	0	1	1
	993	Mat 	27	8	5	ἐκν	εκειν	εκεινος	G1565	D-NSM	ἐκεῖνος	P	V	I	Diacritic-D	P-V-I-D	"ambiguous trailing diacritic 

 shows ἐκεῖνος"	1	0	0	1	0	1	1
	994	Mat 	27	9	20	ἐτιμΐσαν	ετιμισαντο	ετιμησαντο	G5091	V-AMI-3P	τιμάω	P	V	I	Spelling-X	P-V-I-X	 shows ἐτιμήσαντο	1	0	0	1	0	1	1
	995	Mat 	27	10	9	καθὼς	καθως	καθως	G2531	ADV	καθώς	P	V	I	Spelling-X	P-V-I-X	 shows καθὰ	1	0	0	1	0	1	1
	997	Mat 	27	12	13	ἀπεκρίνα	απεκρινα	απεκρινατο	G611	V-ADI-3S	ἀποκρίνομαι	P	V	C	Spelling-X	P-V-C-X	Mystery.  Should be recognized.	1	0	0	1	1	0	1
	998	Mat 	27	13	10	καά	κατα	κατα	G2596	PREP	κατά	P	V	C	Spacing-Y	P-V-C-Y	 shows καταμαρτυροῦσιν	1	0	0	1	1	0	1
	998	Mat 	27	13	11	μαρτυροσι	μαρτυρουσιν	μαρτυρουσιν	G3140	V-PAI-3P	μαρτυρέω	P	V	C	Spacing-Y	P-V-C-Y	 shows καταμαρτυροῦσιν	1	0	0	1	1	0	1
	999	Mat 	27	14	3	ἀπεκρίθ	απεκριθει	απεκριθει	G611	V-ADI-3S	ἀποκρίνομαι	P	V	I	Spelling-X	P-V-I-X	 shows ἀπεκρίθη	1	0	0	1	0	1	1
	999	Mat 	27	14	9	ὥς	ως	ως	G5613	ADV	ὡς	P	V	C	Spacing-Y	P-V-C-Y	 shows ὥστε	1	0	0	1	1	0	1
	999	Mat 	27	14	10		τε	τε	G5037	PRT	τέ	P	V	C	Spacing-Y	P-V-C-Y	 shows ὥστε	1	0	0	1	1	0	1
	1004	Mat 	27	19	24	κα	κατ᾽	κατ	G2596	PREP	κατά	P	V	C	Diacritic-D	P-V-C-D	None	1	0	0	1	1	0	1
	1004	Mat 	27	19	26	δʼι	δι	δι'	G1161	CONJ	δέ	P	V	C	Punctuation-P	P-V-C-P	None	1	0	0	1	1	0	1
	1018	Mat 	27	33	7	ὅ	ο	ο	G3588	T-NSM	ὁ	P	V	I	Spelling-X	P-V-I-X	 shows ὅς	1	0	0	1	0	1	1
	1027	Mat 	27	42	10		εστι	εστιν	G2076	V-PXI-3S	εἰμί	P	V	C	Spelling-X	P-V-C-X	ἐστιν	1	0	0	1	1	0	1
	1028	Mat 	27	43	11	ιπε	ειπε	ειπε	G2036	V-2AAM-2S	ἔπω	P	V	I	Spelling-X	P-V-I-X	 shows εἶπεν	1	0	0	1	0	1	1
	1029	Mat 	27	44	8	σαυρωθένς	συνσταυρωθεντες	συσταυρωθεντες	G4957	V-APP-NPM	συσταυρόω	P	V	C	None	P-V-C-	συσταυρωθέντες	1	0	0	1	1	0	1
	1029	Mat 	27	44	11	ἀυό	αυτον	αυτον	G846	P-ASM	αὐτός	P	V	I	Spelling-X	P-V-I-X	 shows αὐτῷ	1	0	0	1	0	1	1
	1030	Mat 	27	45	13	άτης	ενατης	εννατης	G1766	A-GSF	ἔννατος	P	V	C	Spelling-X	P-V-C-X	 shows ἐννάτης	1	0	0	1	1	0	1
	1031	Mat 	27	46	4	ἐνάη	ενατην	εννατην	G1766	A-ASF	ἔννατος	P	V	I	Spelling-X	P-V-I-X	 shows ἐννάτην	1	0	0	1	0	1	1
	1031	Mat 	27	46	12	Ηλεὶ	ηλει	ηλι	G2241	HEB	ἠλί	P	V	I	Spelling-X	P-V-I-X	 shows Ηλι	1	0	0	1	0	1	1
	1031	Mat 	27	46	13	ἠλεὶ	ηλει	ηλι	G2241	HEB	ἠλί	P	V	I	Spelling-X	P-V-I-X	 shows ηλι	1	0	0	1	0	1	1
	1037	Mat 	27	52	4	ἠνεώχθησα	ηνεωχθησαν	ανεωχθησαν	G455	V-API-3P	ἀνοίγω	P	V	C	Spelling-X	P-V-C-X	ἀνεῴχθησαν	1	0	0	1	1	0	1
	1037	Mat 	27	52	11	ἠγέρθησ	ηγερθης	ηγερτης	G1453	V-API-3S	ἐγείρω	P	V	I	Spelling-X	P-V-I-X	 shows ηγερθη	1	0	0	1	0	1	1
	1038	Mat 	27	53	15	εφήησα	ενεφανησθησαν	ενεφανισθησαν	G1718	V-API-3P	ἐμφανίζω	P	V	C	Spelling-X	P-V-C-X	ἐνεφανίσθησαν	1	0	0	1	1	0	1
	1039	Mat 	27	54	8	τηρο	τηρουντ᾽	τηρουντες	G5083	V-PAP-NPM	τηρέω	P	V	I	Diacritic-D	P-V-I-D	None	1	0	0	1	0	1	1
	1041	Mat 	27	56	4	Μαρίαμ	μαριαμ	μαριαμ	G3137	N-PRI	Μαρία	P	V	C	Spelling-X	P-V-C-X	 shows Μαρία	1	0	0	1	1	0	1
	1042	Mat 	27	57	9		το	το	G3588	T-NSN	ὁ	P	V	C	Spacing-Y	P-V-C-Y	 shows τοὔνομα	1	0	0	1	1	0	1
	1042	Mat 	27	57	10	ὄνομα	ονομα	ονομα	G3686	N-ASN	ὄνομα	P	V	C	Spacing-Y	P-V-C-Y	 shows τοὔνομα	1	0	0	1	1	0	1
